Year,StateAbbr,StateDesc,CityName,GeographicLevel,DataSource,Category,UniqueID,Measure,Data_Value_Unit,DataValueTypeID,Data_Value_Type,Data_Value,Low_Confidence_Limit,High_Confidence_Limit,Data_Value_Footnote_Symbol,Data_Value_Footnote,PopulationCount,GeoLocation,CategoryID,MeasureId,CityFIPS,TractFIPS,Short_Question_Text
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510200202,Stroke among adults aged >=18 Years,%,CrdPrv,Crude prevalence,2.3,2.1,2.6,,,1572,"(38.8170867485, -77.097500358)",HLTHOUT,STROKE,5101000,51510200202,Stroke
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Unhealthy Behaviors,5101000-51510200500,Current smoking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,21.0,17.6,24.4,,,4272,"(38.8154436244, -77.1078473007)",UNHBEH,CSMOKING,5101000,51510200500,Current Smoking
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510200801,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,4.9,4.1,5.8,,,2553,"(38.8165993378, -77.0808788508)",HLTHOUT,COPD,5101000,51510200801,COPD
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510200201,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,3.4,3.0,3.8,,,3571,"(38.8272323814, -77.0986800903)",HLTHOUT,COPD,5101000,51510200201,COPD
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510200303,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,10.4,9.4,11.4,,,4720,"(38.815429607, -77.1260881863)",HLTHOUT,PHLTH,5101000,51510200303,Physical Health
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510201203,Diagnosed diabetes among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.5,7.9,9.2,,,7165,"(38.8407594949, -77.0631627995)",HLTHOUT,DIABETES,5101000,51510201203,Diabetes
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Prevention,5101000-51510201801,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,7.3,6.0,9.1,,,5606,"(38.8246145717, -77.0448145724)",PREVENT,ACCESS2,5101000,51510201801,Health Insurance
2016,VA,Virginia,Alexandria,City,BRFSS,Prevention,5101000,Mammography use among women aged 50–74 Years,%,CrdPrv,Crude prevalence,82.9,82.5,83.3,,,139966,"(38.8187351557, -77.0867762661)",PREVENT,MAMMOUSE,5101000,,Mammography
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510201802,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,5.6,4.5,7.1,,,1992,"(38.8079968936, -77.042893431)",HLTHOUT,COPD,5101000,51510201802,COPD
2016,VA,Virginia,Alexandria,Census Tract,BRFSS,Prevention,5101000-51510200102,Papanicolaou smear use among adult women aged 21–65 Years,%,CrdPrv,Crude prevalence,84.0,81.9,85.9,,,4429,"(38.8333876639, -77.1264548416)",PREVENT,PAPTEST,5101000,51510200102,Pap Smear Test
2016,VA,Virginia,Alexandria,Census Tract,BRFSS,Unhealthy Behaviors,5101000-51510200407,Sleeping less than 7 hours among adults aged >=18 Years,%,CrdPrv,Crude prevalence,31.5,30.2,32.8,,,3948,"(38.8098126296, -77.1416736408)",UNHBEH,SLEEP,5101000,51510200407,Sleep <7 hours
2016,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510202001,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,4.1,2.8,7.7,,,2167,"(38.8003540961, -77.0440466152)",HLTHOUT,TEETHLOST,5101000,51510202001,Teeth Loss
2016,VA,Virginia,Alexandria,Census Tract,BRFSS,Prevention,5101000-51510200802,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,43.8,36.9,49.8,,,2909,"(38.8087487417, -77.0763890219)",PREVENT,COREM,5101000,51510200802,Core preventive services for older men
2017,VA,Virginia,Alexandria,City,BRFSS,Prevention,5101000,Cholesterol screening among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,81.9,81.7,82.2,,,139966,"(38.8187351557, -77.0867762661)",PREVENT,CHOLSCREEN,5101000,,Cholesterol Screening
2016,VA,Virginia,Alexandria,Census Tract,BRFSS,Prevention,5101000-51510201000,Mammography use among women aged 50–74 Years,%,CrdPrv,Crude prevalence,83.5,80.7,85.7,,,2797,"(38.838068099, -77.0814858529)",PREVENT,MAMMOUSE,5101000,51510201000,Mammography
2016,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510201000,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,4.5,3.1,7.1,,,2797,"(38.838068099, -77.0814858529)",HLTHOUT,TEETHLOST,5101000,51510201000,Teeth Loss
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Unhealthy Behaviors,5101000-51510201500,Current smoking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,9.6,7.6,12.1,,,3602,"(38.8136652847, -77.0649037383)",UNHBEH,CSMOKING,5101000,51510201500,Current Smoking
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Prevention,5101000-51510202001,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,%,CrdPrv,Crude prevalence,77.7,76.4,78.9,,,2167,"(38.8003540961, -77.0440466152)",PREVENT,BPMED,5101000,51510202001,Taking BP Medication
2016,VA,Virginia,Alexandria,Census Tract,BRFSS,Prevention,5101000-51510200407,Mammography use among women aged 50–74 Years,%,CrdPrv,Crude prevalence,81.5,78.7,83.8,,,3948,"(38.8098126296, -77.1416736408)",PREVENT,MAMMOUSE,5101000,51510200407,Mammography
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Prevention,5101000-51510200303,Cholesterol screening among adults aged >=18 Years,%,CrdPrv,Crude prevalence,81.6,80.1,82.9,,,4720,"(38.815429607, -77.1260881863)",PREVENT,CHOLSCREEN,5101000,51510200303,Cholesterol Screening
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510200405,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,3.4,3.3,3.5,,,6744,"(38.8077581153, -77.131138421)",HLTHOUT,CANCER,5101000,51510200405,Cancer (except skin)
2017,VA,Virginia,Alexandria,City,BRFSS,Health Outcomes,5101000,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,11.0,10.8,11.2,,,139966,"(38.8187351557, -77.0867762661)",HLTHOUT,MHLTH,5101000,,Mental Health
2016,VA,Virginia,Alexandria,Census Tract,BRFSS,Prevention,5101000-51510200900,Visits to dentist or dental clinic among adults aged >=18 Years,%,CrdPrv,Crude prevalence,82.1,79.0,84.3,,,4693,"(38.8260174112, -77.0753544286)",PREVENT,DENTAL,5101000,51510200900,Dental Visit
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510201802,Coronary heart disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,5.4,4.8,6.2,,,1992,"(38.8079968936, -77.042893431)",HLTHOUT,CHD,5101000,51510201802,Coronary Heart Disease
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Unhealthy Behaviors,5101000-51510201900,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,22.4,21.2,23.7,,,1679,"(38.8050559014, -77.0508049902)",UNHBEH,OBESITY,5101000,51510201900,Obesity
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510201300,Stroke among adults aged >=18 Years,%,CrdPrv,Crude prevalence,1.6,1.4,1.7,,,3105,"(38.8235664971, -77.0544032467)",HLTHOUT,STROKE,5101000,51510201300,Stroke
2016,VA,Virginia,Alexandria,Census Tract,BRFSS,Prevention,5101000-51510200405,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,40.0,33.9,45.6,,,6744,"(38.8077581153, -77.131138421)",PREVENT,COREM,5101000,51510200405,Core preventive services for older men
2016,VA,Virginia,Alexandria,Census Tract,BRFSS,Prevention,5101000-51510200802,Papanicolaou smear use among adult women aged 21–65 Years,%,CrdPrv,Crude prevalence,86.7,84.2,88.6,,,2909,"(38.8087487417, -77.0763890219)",PREVENT,PAPTEST,5101000,51510200802,Pap Smear Test
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510201500,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.2,7.3,9.3,,,3602,"(38.8136652847, -77.0649037383)",HLTHOUT,MHLTH,5101000,51510201500,Mental Health
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510200104,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,23.9,22.9,24.9,,,3963,"(38.8284531703, -77.1224721932)",HLTHOUT,BPHIGH,5101000,51510200104,High Blood Pressure
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Prevention,5101000-51510200801,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,%,CrdPrv,Crude prevalence,76.2,75.4,77.0,,,2553,"(38.8165993378, -77.0808788508)",PREVENT,BPMED,5101000,51510200801,Taking BP Medication
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510200406,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,9.7,9.2,10.3,,,4482,"(38.81168995, -77.1360237582)",HLTHOUT,CASTHMA,5101000,51510200406,Current Asthma
2017,VA,Virginia,Alexandria,City,BRFSS,Health Outcomes,5101000,Arthritis among adults aged >=18 Years,%,CrdPrv,Crude prevalence,19.0,18.8,19.1,,,139966,"(38.8187351557, -77.0867762661)",HLTHOUT,ARTHRITIS,5101000,,Arthritis
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510201000,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.1,7.7,8.5,,,2797,"(38.838068099, -77.0814858529)",HLTHOUT,CASTHMA,5101000,51510201000,Current Asthma
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510200103,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,28.9,28.0,29.9,,,7151,"(38.8225377932, -77.1357399715)",HLTHOUT,BPHIGH,5101000,51510200103,High Blood Pressure
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510200702,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.8,7.9,10.0,,,3910,"(38.8012387817, -77.0668298261)",HLTHOUT,MHLTH,5101000,51510200702,Mental Health
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510200406,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,%,CrdPrv,Crude prevalence,26.3,25.7,27.0,,,4482,"(38.81168995, -77.1360237582)",HLTHOUT,HIGHCHOL,5101000,51510200406,High Cholesterol
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510200103,Coronary heart disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,4.3,4.0,4.6,,,7151,"(38.8225377932, -77.1357399715)",HLTHOUT,CHD,5101000,51510200103,Coronary Heart Disease
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510201000,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,6.5,5.9,7.3,,,2797,"(38.838068099, -77.0814858529)",HLTHOUT,PHLTH,5101000,51510201000,Physical Health
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510200600,Coronary heart disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,5.0,4.6,5.4,,,4490,"(38.8076623401, -77.100919619)",HLTHOUT,CHD,5101000,51510200600,Coronary Heart Disease
2016,VA,Virginia,Alexandria,Census Tract,BRFSS,Prevention,5101000-51510201300,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50–75 Years",%,CrdPrv,Crude prevalence,76.9,74.0,79.0,,,3105,"(38.8235664971, -77.0544032467)",PREVENT,COLON_SCREEN,5101000,51510201300,Colorectal Cancer Screening
2016,VA,Virginia,Alexandria,Census Tract,BRFSS,Prevention,5101000-51510200600,Visits to dentist or dental clinic among adults aged >=18 Years,%,CrdPrv,Crude prevalence,65.5,62.3,68.6,,,4490,"(38.8076623401, -77.100919619)",PREVENT,DENTAL,5101000,51510200600,Dental Visit
2016,VA,Virginia,Alexandria,Census Tract,BRFSS,Prevention,5101000-51510200406,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50–75 Years",%,CrdPrv,Crude prevalence,68.9,65.7,71.6,,,4482,"(38.81168995, -77.1360237582)",PREVENT,COLON_SCREEN,5101000,51510200406,Colorectal Cancer Screening
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Unhealthy Behaviors,5101000-51510200102,Current smoking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,19.5,16.7,22.2,,,4429,"(38.8333876639, -77.1264548416)",UNHBEH,CSMOKING,5101000,51510200102,Current Smoking
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510201300,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,21.7,20.8,22.7,,,3105,"(38.8235664971, -77.0544032467)",HLTHOUT,BPHIGH,5101000,51510201300,High Blood Pressure
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510200802,Diagnosed diabetes among adults aged >=18 Years,%,CrdPrv,Crude prevalence,7.4,6.8,7.9,,,2909,"(38.8087487417, -77.0763890219)",HLTHOUT,DIABETES,5101000,51510200802,Diabetes
2016,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510200303,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,12.3,8.6,16.6,,,4720,"(38.815429607, -77.1260881863)",HLTHOUT,TEETHLOST,5101000,51510200303,Teeth Loss
2017,VA,Virginia,Alexandria,City,BRFSS,Health Outcomes,5101000,Stroke among adults aged >=18 Years,%,AgeAdjPrv,Age-adjusted prevalence,2.4,2.4,2.5,,,139966,"(38.8187351557, -77.0867762661)",HLTHOUT,STROKE,5101000,,Stroke
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Prevention,5101000-51510200500,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,18.0,14.9,21.3,,,4272,"(38.8154436244, -77.1078473007)",PREVENT,ACCESS2,5101000,51510200500,Health Insurance
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Prevention,5101000-51510200802,Cholesterol screening among adults aged >=18 Years,%,CrdPrv,Crude prevalence,79.0,76.9,80.8,,,2909,"(38.8087487417, -77.0763890219)",PREVENT,CHOLSCREEN,5101000,51510200802,Cholesterol Screening
2016,VA,Virginia,Alexandria,Census Tract,BRFSS,Prevention,5101000-51510201203,Papanicolaou smear use among adult women aged 21–65 Years,%,CrdPrv,Crude prevalence,83.8,81.3,86.2,,,7165,"(38.8407594949, -77.0631627995)",PREVENT,PAPTEST,5101000,51510201203,Pap Smear Test
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510200104,Coronary heart disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,3.2,2.9,3.4,,,3963,"(38.8284531703, -77.1224721932)",HLTHOUT,CHD,5101000,51510200104,Coronary Heart Disease
2016,VA,Virginia,Alexandria,Census Tract,BRFSS,Unhealthy Behaviors,5101000-51510200201,Sleeping less than 7 hours among adults aged >=18 Years,%,CrdPrv,Crude prevalence,30.2,29.1,31.3,,,3571,"(38.8272323814, -77.0986800903)",UNHBEH,SLEEP,5101000,51510200201,Sleep <7 hours
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510200404,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.4,7.6,9.5,,,3468,"(38.8080757531, -77.1194059499)",HLTHOUT,MHLTH,5101000,51510200404,Mental Health
2016,VA,Virginia,Alexandria,Census Tract,BRFSS,Prevention,5101000-51510202002,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,49.8,42.7,57.0,,,2292,"(38.7922359356, -77.0443858106)",PREVENT,COREM,5101000,51510202002,Core preventive services for older men
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510201802,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,10.1,8.9,11.6,,,1992,"(38.8079968936, -77.042893431)",HLTHOUT,MHLTH,5101000,51510201802,Mental Health
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510200404,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,21.8,20.9,23.0,,,3468,"(38.8080757531, -77.1194059499)",HLTHOUT,BPHIGH,5101000,51510200404,High Blood Pressure
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510201500,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,7.6,6.7,8.7,,,3602,"(38.8136652847, -77.0649037383)",HLTHOUT,PHLTH,5101000,51510201500,Physical Health
2016,VA,Virginia,Alexandria,Census Tract,BRFSS,Prevention,5101000-51510200106,Visits to dentist or dental clinic among adults aged >=18 Years,%,CrdPrv,Crude prevalence,68.3,63.7,71.7,,,3176,"(38.8382384687, -77.1138005033)",PREVENT,DENTAL,5101000,51510200106,Dental Visit
2016,VA,Virginia,Alexandria,Census Tract,BRFSS,Prevention,5101000-51510201500,Mammography use among women aged 50–74 Years,%,CrdPrv,Crude prevalence,82.9,79.9,85.0,,,3602,"(38.8136652847, -77.0649037383)",PREVENT,MAMMOUSE,5101000,51510201500,Mammography
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Unhealthy Behaviors,5101000-51510200105,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,26.2,23.6,29.0,,,3777,"(38.8327439856, -77.1133333271)",UNHBEH,LPA,5101000,51510200105,Physical Inactivity
2016,VA,Virginia,Alexandria,Census Tract,BRFSS,Prevention,5101000-51510200103,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50–75 Years",%,CrdPrv,Crude prevalence,63.3,60.3,66.0,,,7151,"(38.8225377932, -77.1357399715)",PREVENT,COLON_SCREEN,5101000,51510200103,Colorectal Cancer Screening
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510200406,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,9.8,8.9,10.8,,,4482,"(38.81168995, -77.1360237582)",HLTHOUT,PHLTH,5101000,51510200406,Physical Health
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510200701,Coronary heart disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,1.7,1.5,2.0,,,653,"(38.804204347, -77.0824776641)",HLTHOUT,CHD,5101000,51510200701,Coronary Heart Disease
2016,VA,Virginia,Alexandria,Census Tract,BRFSS,Prevention,5101000-51510200303,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,36.2,32.5,40.2,,,4720,"(38.815429607, -77.1260881863)",PREVENT,COREW,5101000,51510200303,Core preventive services for older women
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Health Outcomes,5101000-51510200104,Mental health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,16.0,14.4,17.5,,,3963,"(38.8284531703, -77.1224721932)",HLTHOUT,MHLTH,5101000,51510200104,Mental Health
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Unhealthy Behaviors,5101000-51510200404,Current smoking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,10.1,8.2,12.8,,,3468,"(38.8080757531, -77.1194059499)",UNHBEH,CSMOKING,5101000,51510200404,Current Smoking
2016,VA,Virginia,Alexandria,Census Tract,BRFSS,Prevention,5101000-51510201600,Papanicolaou smear use among adult women aged 21–65 Years,%,CrdPrv,Crude prevalence,88.4,86.5,89.7,,,4893,"(38.8114728602, -77.0516935335)",PREVENT,PAPTEST,5101000,51510201600,Pap Smear Test
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Prevention,5101000-51510200801,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,8.4,7.2,9.8,,,2553,"(38.8165993378, -77.0808788508)",PREVENT,ACCESS2,5101000,51510200801,Health Insurance
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Unhealthy Behaviors,5101000-51510200407,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,29.4,28.2,30.7,,,3948,"(38.8098126296, -77.1416736408)",UNHBEH,OBESITY,5101000,51510200407,Obesity
2016,VA,Virginia,Alexandria,Census Tract,BRFSS,Prevention,5101000-51510200701,Papanicolaou smear use among adult women aged 21–65 Years,%,CrdPrv,Crude prevalence,87.6,84.8,89.3,,,653,"(38.804204347, -77.0824776641)",PREVENT,PAPTEST,5101000,51510200701,Pap Smear Test
2017,VA,Virginia,Alexandria,Census Tract,BRFSS,Unhealthy Behaviors,5101000-51510201900,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,14.5,13.1,16.5,,,1679,"(38.8050559014, -77.0508049902)",UNHBEH,LPA,5101000,51510201900,Physical Inactivity
