Year,StateAbbr,StateDesc,CityName,GeographicLevel,DataSource,Category,UniqueID,Measure,Data_Value_Unit,DataValueTypeID,Data_Value_Type,Data_Value,Low_Confidence_Limit,High_Confidence_Limit,Data_Value_Footnote_Symbol,Data_Value_Footnote,PopulationCount,GeoLocation,CategoryID,MeasureId,CityFIPS,TractFIPS,Short_Question_Text
2016,DC,District of C,Washington,Census Tract,BRFSS,Prevention,1150000-11001010300,Mammography use among women aged 50–74 Years,%,CrdPrv,Crude prevalence,82.9,79.9,85.4,,,3187,"(38.9761415355, -77.0272135707)",PREVENT,MAMMOUSE,1150000,11001010300,Mammography
2017,DC,District of C,Washington,Census Tract,BRFSS,Health Outcomes,1150000-11001006700,Stroke among adults aged >=18 Years,%,CrdPrv,Crude prevalence,1.6,1.4,1.7,,,3775,"(38.8875982141, -76.989959719)",HLTHOUT,STROKE,1150000,11001006700,Stroke
2017,DC,District of C,Washington,Census Tract,BRFSS,Health Outcomes,1150000-11001005002,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,%,CrdPrv,Crude prevalence,23.5,22.8,24.2,,,6021,"(38.9072747639, -77.0293193313)",HLTHOUT,HIGHCHOL,1150000,11001005002,High Cholesterol
2016,DC,District of C,Washington,Census Tract,BRFSS,Prevention,1150000-11001000100,Visits to dentist or dental clinic among adults aged >=18 Years,%,CrdPrv,Crude prevalence,88.7,87.0,89.8,,,4890,"(38.9060811983, -77.0607838311)",PREVENT,DENTAL,1150000,11001000100,Dental Visit
2017,DC,District of C,Washington,Census Tract,BRFSS,Prevention,1150000-11001009302,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,%,CrdPrv,Crude prevalence,75.8,74.9,76.7,,,1189,"(38.9251124053, -76.99085334)",PREVENT,BPMED,1150000,11001009302,Taking BP Medication
2017,DC,District of C,Washington,Census Tract,BRFSS,Health Outcomes,1150000-11001000901,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,6.4,5.5,7.4,,,7175,"(38.9381049746, -77.1004831061)",HLTHOUT,PHLTH,1150000,11001000901,Physical Health
2017,DC,District of C,Washington,Census Tract,BRFSS,Health Outcomes,1150000-11001000902,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,7.6,7.3,7.8,,,2092,"(38.927995991, -77.1075153424)",HLTHOUT,CANCER,1150000,11001000902,Cancer (except skin)
2017,DC,District of C,Washington,Census Tract,BRFSS,Unhealthy Behaviors,1150000-11001009804,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,37.8,35.9,39.5,,,2473,"(38.8396610899, -76.9978352709)",UNHBEH,OBESITY,1150000,11001009804,Obesity
2016,DC,District of C,Washington,Census Tract,BRFSS,Prevention,1150000-11001003301,"Fecal occult blood test, sigmoidoscopy, or colonoscopy among adults aged 50–75 Years",%,CrdPrv,Crude prevalence,73.4,69.7,76.2,,,3198,"(38.9204186155, -77.0114616349)",PREVENT,COLON_SCREEN,1150000,11001003301,Colorectal Cancer Screening
2017,DC,District of C,Washington,Census Tract,BRFSS,Health Outcomes,1150000-11001006900,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,%,CrdPrv,Crude prevalence,25.9,25.2,26.7,,,2179,"(38.8836356994, -76.9873508943)",HLTHOUT,HIGHCHOL,1150000,11001006900,High Cholesterol
2016,DC,District of C,Washington,Census Tract,BRFSS,Health Outcomes,1150000-11001007903,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,16.3,9.3,25.2,,,1774,"(38.8963838241, -76.9743348061)",HLTHOUT,TEETHLOST,1150000,11001007903,Teeth Loss
2017,DC,District of C,Washington,Census Tract,BRFSS,Health Outcomes,1150000-11001009903,Stroke among adults aged >=18 Years,%,CrdPrv,Crude prevalence,4.7,4.1,5.3,,,1851,"(38.8882874396, -76.9211942041)",HLTHOUT,STROKE,1150000,11001009903,Stroke
2017,DC,District of C,Washington,Census Tract,BRFSS,Health Outcomes,1150000-11001006802,Diagnosed diabetes among adults aged >=18 Years,%,CrdPrv,Crude prevalence,6.6,6.1,7.2,,,2084,"(38.8831749899, -76.9814681769)",HLTHOUT,DIABETES,1150000,11001006802,Diabetes
2017,DC,District of C,Washington,Census Tract,BRFSS,Health Outcomes,1150000-11001009503,Arthritis among adults aged >=18 Years,%,CrdPrv,Crude prevalence,22.6,21.2,24.0,,,2910,"(38.9434460988, -76.9845275919)",HLTHOUT,ARTHRITIS,1150000,11001009503,Arthritis
2017,DC,District of C,Washington,Census Tract,BRFSS,Health Outcomes,1150000-11001007803,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,12.1,11.3,13.1,,,3293,"(38.8959827032, -76.941377166)",HLTHOUT,CASTHMA,1150000,11001007803,Current Asthma
2016,DC,District of C,Washington,Census Tract,BRFSS,Health Outcomes,1150000-11001001804,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,22.0,16.3,28.4,,,4480,"(38.9670943355, -77.0304333284)",HLTHOUT,TEETHLOST,1150000,11001001804,Teeth Loss
2016,DC,District of C,Washington,Census Tract,BRFSS,Unhealthy Behaviors,1150000-11001010600,Sleeping less than 7 hours among adults aged >=18 Years,%,CrdPrv,Crude prevalence,34.2,32.6,35.9,,,3933,"(38.9033049952, -77.003330428)",UNHBEH,SLEEP,1150000,11001010600,Sleep <7 hours
2017,DC,District of C,Washington,Census Tract,BRFSS,Prevention,1150000-11001010400,Cholesterol screening among adults aged >=18 Years,%,CrdPrv,Crude prevalence,80.7,78.6,82.6,,,4365,"(38.8490260955, -76.9995131738)",PREVENT,CHOLSCREEN,1150000,11001010400,Cholesterol Screening
2017,DC,District of C,Washington,Census Tract,BRFSS,Prevention,1150000-11001009601,Cholesterol screening among adults aged >=18 Years,%,CrdPrv,Crude prevalence,79.0,76.5,81.4,,,2445,"(38.9102016818, -76.9444388681)",PREVENT,CHOLSCREEN,1150000,11001009601,Cholesterol Screening
2017,DC,District of C,Washington,Census Tract,BRFSS,Prevention,1150000-11001004202,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,4.0,3.5,5.4,,,2771,"(38.9134044458, -77.0430359212)",PREVENT,ACCESS2,1150000,11001004202,Health Insurance
2017,DC,District of C,Washington,Census Tract,BRFSS,Unhealthy Behaviors,1150000-11001008903,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,36.7,34.4,38.6,,,2633,"(38.9041111336, -76.9777112277)",UNHBEH,OBESITY,1150000,11001008903,Obesity
2017,DC,District of C,Washington,Census Tract,BRFSS,Prevention,1150000-11001003100,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,%,CrdPrv,Crude prevalence,73.7,73.0,74.5,,,2885,"(38.9305897622, -77.0254222296)",PREVENT,CHECKUP,1150000,11001003100,Annual Checkup
2016,DC,District of C,Washington,Census Tract,BRFSS,Prevention,1150000-11001009302,Mammography use among women aged 50–74 Years,%,CrdPrv,Crude prevalence,83.3,81.2,85.3,,,1189,"(38.9251124053, -76.99085334)",PREVENT,MAMMOUSE,1150000,11001009302,Mammography
2016,DC,District of C,Washington,Census Tract,BRFSS,Prevention,1150000-11001008301,Visits to dentist or dental clinic among adults aged >=18 Years,%,CrdPrv,Crude prevalence,87.3,84.1,89.1,,,2279,"(38.8970373408, -77.0008008935)",PREVENT,DENTAL,1150000,11001008301,Dental Visit
2017,DC,District of C,Washington,Census Tract,BRFSS,Health Outcomes,1150000-11001005600,Physical health not good for >=14 days among adults aged >=18 Years,%,CrdPrv,Crude prevalence,6.6,5.8,7.5,,,6756,"(38.9002079893, -77.0538622585)",HLTHOUT,PHLTH,1150000,11001005600,Physical Health
2017,DC,District of C,Washington,Census Tract,BRFSS,Health Outcomes,1150000-11001010100,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,2.8,2.4,3.3,,,2621,"(38.9026943635, -77.0318452229)",HLTHOUT,COPD,1150000,11001010100,COPD
2017,DC,District of C,Washington,Census Tract,BRFSS,Health Outcomes,1150000-11001008100,Diagnosed diabetes among adults aged >=18 Years,%,CrdPrv,Crude prevalence,4.3,4.0,4.6,,,2910,"(38.8931929194, -76.992527802)",HLTHOUT,DIABETES,1150000,11001008100,Diabetes
2017,DC,District of C,Washington,Census Tract,BRFSS,Prevention,1150000-11001010800,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,8.5,7.0,10.1,,,6408,"(38.8973521338, -77.0446120467)",PREVENT,ACCESS2,1150000,11001010800,Health Insurance
2017,DC,District of C,Washington,Census Tract,BRFSS,Health Outcomes,1150000-11001007808,Stroke among adults aged >=18 Years,%,CrdPrv,Crude prevalence,5.5,4.9,6.2,,,3646,"(38.8927669403, -76.9194317159)",HLTHOUT,STROKE,1150000,11001007808,Stroke
2016,DC,District of C,Washington,Census Tract,BRFSS,Prevention,1150000-11001004600,Mammography use among women aged 50–74 Years,%,CrdPrv,Crude prevalence,83.7,80.5,86.2,,,3028,"(38.9097373995, -77.0133154357)",PREVENT,MAMMOUSE,1150000,11001004600,Mammography
2016,DC,District of C,Washington,Census Tract,BRFSS,Health Outcomes,1150000-11001008904,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,23.6,15.9,32.2,,,3309,"(38.9009420937, -76.9748483102)",HLTHOUT,TEETHLOST,1150000,11001008904,Teeth Loss
2016,DC,District of C,Washington,Census Tract,BRFSS,Health Outcomes,1150000-11001002101,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,18.1,11.1,25.8,,,5309,"(38.9559130631, -77.0241320119)",HLTHOUT,TEETHLOST,1150000,11001002101,Teeth Loss
2017,DC,District of C,Washington,Census Tract,BRFSS,Health Outcomes,1150000-11001002702,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.7,8.2,9.4,,,5226,"(38.9301828499, -77.0418207603)",HLTHOUT,CASTHMA,1150000,11001002702,Current Asthma
2017,DC,District of C,Washington,Census Tract,BRFSS,Prevention,1150000-11001002900,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,%,CrdPrv,Crude prevalence,64.4,63.0,65.7,,,3962,"(38.9338466308, -77.0298980442)",PREVENT,BPMED,1150000,11001002900,Taking BP Medication
2017,DC,District of C,Washington,Census Tract,BRFSS,Unhealthy Behaviors,1150000-11001001402,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,18.3,16.6,20.5,,,2998,"(38.9606051096, -77.0630932091)",UNHBEH,LPA,1150000,11001001402,Physical Inactivity
2017,DC,District of C,Washington,Census Tract,BRFSS,Health Outcomes,1150000-11001010100,High cholesterol among adults aged >=18 Years who have been screened in the past 5 Years,%,CrdPrv,Crude prevalence,23.6,23.1,24.2,,,2621,"(38.9026943635, -77.0318452229)",HLTHOUT,HIGHCHOL,1150000,11001010100,High Cholesterol
2017,DC,District of C,Washington,Census Tract,BRFSS,Unhealthy Behaviors,1150000-11001001902,Binge drinking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,18.7,18.1,19.2,,,1969,"(38.9639666631, -77.0156075435)",UNHBEH,BINGE,1150000,11001001902,Binge Drinking
2017,DC,District of C,Washington,Census Tract,BRFSS,Health Outcomes,1150000-11001003000,High blood pressure among adults aged >=18 Years,%,CrdPrv,Crude prevalence,21.9,21.2,22.5,,,3398,"(38.928876607, -77.0299411371)",HLTHOUT,BPHIGH,1150000,11001003000,High Blood Pressure
2016,DC,District of C,Washington,Census Tract,BRFSS,Prevention,1150000-11001002900,"Older adult women aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening, and Mammogram past 2 Years",%,CrdPrv,Crude prevalence,28.8,24.5,32.7,,,3962,"(38.9338466308, -77.0298980442)",PREVENT,COREW,1150000,11001002900,Core preventive services for older women
2016,DC,District of C,Washington,Census Tract,BRFSS,Unhealthy Behaviors,1150000-11001006802,Sleeping less than 7 hours among adults aged >=18 Years,%,CrdPrv,Crude prevalence,34.5,32.9,36.3,,,2084,"(38.8831749899, -76.9814681769)",UNHBEH,SLEEP,1150000,11001006802,Sleep <7 hours
2017,DC,District of C,Washington,Census Tract,BRFSS,Health Outcomes,1150000-11001009604,Diagnosed diabetes among adults aged >=18 Years,%,CrdPrv,Crude prevalence,14.3,13.0,15.5,,,1962,"(38.8933925459, -76.958294192)",HLTHOUT,DIABETES,1150000,11001009604,Diabetes
2016,DC,District of C,Washington,Census Tract,BRFSS,Health Outcomes,1150000-11001004002,All teeth lost among adults aged >=65 Years,%,CrdPrv,Crude prevalence,4.0,3.2,5.5,,,2797,"(38.918099224, -77.0437381559)",HLTHOUT,TEETHLOST,1150000,11001004002,Teeth Loss
2017,DC,District of C,Washington,Census Tract,BRFSS,Unhealthy Behaviors,1150000-11001009000,Current smoking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,16.3,13.2,19.5,,,2732,"(38.9229021017, -76.9540208796)",UNHBEH,CSMOKING,1150000,11001009000,Current Smoking
2017,DC,District of C,Washington,Census Tract,BRFSS,Health Outcomes,1150000-11001007806,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,5.3,5.1,5.5,,,2347,"(38.9056038461, -76.932687989)",HLTHOUT,CANCER,1150000,11001007806,Cancer (except skin)
2017,DC,District of C,Washington,Census Tract,BRFSS,Health Outcomes,1150000-11001002302,Diagnosed diabetes among adults aged >=18 Years,%,CrdPrv,Crude prevalence,13.0,11.6,14.8,,,2036,"(38.9338959682, -77.0108784659)",HLTHOUT,DIABETES,1150000,11001002302,Diabetes
2016,DC,District of C,Washington,Census Tract,BRFSS,Unhealthy Behaviors,1150000-11001002202,Sleeping less than 7 hours among adults aged >=18 Years,%,CrdPrv,Crude prevalence,41.7,39.9,43.4,,,3087,"(38.9488439655, -77.0138620969)",UNHBEH,SLEEP,1150000,11001002202,Sleep <7 hours
2017,DC,District of C,Washington,Census Tract,BRFSS,Unhealthy Behaviors,1150000-11001001600,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,24.1,22.9,25.5,,,3957,"(38.9844966511, -77.0378304126)",UNHBEH,OBESITY,1150000,11001001600,Obesity
2017,DC,District of C,Washington,Census Tract,BRFSS,Prevention,1150000-11001008701,Visits to doctor for routine checkup within the past Year among adults aged >=18 Years,%,CrdPrv,Crude prevalence,79.9,79.0,80.7,,,2407,"(38.9140985417, -77.0062781095)",PREVENT,CHECKUP,1150000,11001008701,Annual Checkup
2017,DC,District of C,Washington,Census Tract,BRFSS,Prevention,1150000-11001002001,Current lack of health insurance among adults aged 18–64 Years,%,CrdPrv,Crude prevalence,11.5,9.5,13.7,,,2340,"(38.9593416105, -77.0359287407)",PREVENT,ACCESS2,1150000,11001002001,Health Insurance
2017,DC,District of C,Washington,Census Tract,BRFSS,Health Outcomes,1150000-11001002002,Coronary heart disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,5.0,4.4,5.6,,,3813,"(38.9525006088, -77.0310820002)",HLTHOUT,CHD,1150000,11001002002,Coronary Heart Disease
2017,DC,District of C,Washington,Census Tract,BRFSS,Unhealthy Behaviors,1150000-11001000802,Binge drinking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,27.1,26.3,28.0,,,2869,"(38.9107719573, -77.087586174)",UNHBEH,BINGE,1150000,11001000802,Binge Drinking
2016,DC,District of C,Washington,Census Tract,BRFSS,Prevention,1150000-11001007502,Papanicolaou smear use among adult women aged 21–65 Years,%,CrdPrv,Crude prevalence,87.0,84.9,89.0,,,4541,"(38.8566328875, -76.9695452261)",PREVENT,PAPTEST,1150000,11001007502,Pap Smear Test
2017,DC,District of C,Washington,Census Tract,BRFSS,Unhealthy Behaviors,1150000-11001007806,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,34.6,31.6,37.6,,,2347,"(38.9056038461, -76.932687989)",UNHBEH,LPA,1150000,11001007806,Physical Inactivity
2017,DC,District of C,Washington,Census Tract,BRFSS,Unhealthy Behaviors,1150000-11001009503,Binge drinking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,17.8,17.3,18.3,,,2910,"(38.9434460988, -76.9845275919)",UNHBEH,BINGE,1150000,11001009503,Binge Drinking
2017,DC,District of C,Washington,Census Tract,BRFSS,Unhealthy Behaviors,1150000-11001008701,No leisure-time physical activity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,21.4,18.5,24.4,,,2407,"(38.9140985417, -77.0062781095)",UNHBEH,LPA,1150000,11001008701,Physical Inactivity
2017,DC,District of C,Washington,Census Tract,BRFSS,Unhealthy Behaviors,1150000-11001010500,Current smoking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,14.0,11.3,17.0,,,3410,"(38.8818415093, -77.0133613316)",UNHBEH,CSMOKING,1150000,11001010500,Current Smoking
2016,DC,District of C,Washington,Census Tract,BRFSS,Prevention,1150000-11001004600,Papanicolaou smear use among adult women aged 21–65 Years,%,CrdPrv,Crude prevalence,87.5,85.7,89.2,,,3028,"(38.9097373995, -77.0133154357)",PREVENT,PAPTEST,1150000,11001004600,Pap Smear Test
2017,DC,District of C,Washington,Census Tract,BRFSS,Health Outcomes,1150000-11001010900,Chronic kidney disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,3.4,3.1,3.7,,,3211,"(38.8116201244, -77.0248889119)",HLTHOUT,KIDNEY,1150000,11001010900,Chronic Kidney Disease
2017,DC,District of C,Washington,Census Tract,BRFSS,Prevention,1150000-11001000902,Taking medicine for high blood pressure control among adults aged >=18 Years with high blood pressure,%,CrdPrv,Crude prevalence,75.3,74.1,76.5,,,2092,"(38.927995991, -77.1075153424)",PREVENT,BPMED,1150000,11001000902,Taking BP Medication
2017,DC,District of C,Washington,Census Tract,BRFSS,Unhealthy Behaviors,1150000-11001009811,Binge drinking among adults aged >=18 Years,%,CrdPrv,Crude prevalence,17.4,16.5,18.4,,,4365,"(38.8266497689, -76.9984610365)",UNHBEH,BINGE,1150000,11001009811,Binge Drinking
2016,DC,District of C,Washington,Census Tract,BRFSS,Prevention,1150000-11001006801,"Older adult men aged >=65 Years who are up to date on a core set of clinical preventive services: Flu shot past Year, PPV shot ever, Colorectal cancer screening",%,CrdPrv,Crude prevalence,30.3,24.9,35.6,,,1949,"(38.8877299699, -76.9801035038)",PREVENT,COREM,1150000,11001006801,Core preventive services for older men
2017,DC,District of C,Washington,Census Tract,BRFSS,Health Outcomes,1150000-11001000502,Cancer (excluding skin cancer) among adults aged >=18 Years,%,CrdPrv,Crude prevalence,5.7,5.6,5.9,,,3189,"(38.928354735, -77.0595624327)",HLTHOUT,CANCER,1150000,11001000502,Cancer (except skin)
2017,DC,District of C,Washington,Census Tract,BRFSS,Health Outcomes,1150000-11001008804,Arthritis among adults aged >=18 Years,%,CrdPrv,Crude prevalence,20.7,19.1,22.2,,,2412,"(38.9102340252, -76.9812278031)",HLTHOUT,ARTHRITIS,1150000,11001008804,Arthritis
2016,DC,District of C,Washington,Census Tract,BRFSS,Prevention,1150000-11001007406,Papanicolaou smear use among adult women aged 21–65 Years,%,CrdPrv,Crude prevalence,86.3,84.0,88.4,,,3063,"(38.8555133738, -76.9895724994)",PREVENT,PAPTEST,1150000,11001007406,Pap Smear Test
2017,DC,District of C,Washington,Census Tract,BRFSS,Unhealthy Behaviors,1150000-11001010400,Obesity among adults aged >=18 Years,%,CrdPrv,Crude prevalence,37.2,35.1,39.0,,,4365,"(38.8490260955, -76.9995131738)",UNHBEH,OBESITY,1150000,11001010400,Obesity
2017,DC,District of C,Washington,Census Tract,BRFSS,Health Outcomes,1150000-11001010700,Current asthma among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.4,8.0,9.0,,,1838,"(38.9039989156, -77.0419808973)",HLTHOUT,CASTHMA,1150000,11001010700,Current Asthma
2017,DC,District of C,Washington,Census Tract,BRFSS,Health Outcomes,1150000-11001001402,Chronic kidney disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,2.8,2.7,3.0,,,2998,"(38.9606051096, -77.0630932091)",HLTHOUT,KIDNEY,1150000,11001001402,Chronic Kidney Disease
2017,DC,District of C,Washington,Census Tract,BRFSS,Health Outcomes,1150000-11001009804,Chronic obstructive pulmonary disease among adults aged >=18 Years,%,CrdPrv,Crude prevalence,8.4,7.1,9.6,,,2473,"(38.8396610899, -76.9978352709)",HLTHOUT,COPD,1150000,11001009804,COPD
